Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_en_largo_completados_E1,Libres_directos_sacados_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Balones_recuperados_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Balones_blocados_por arriba_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Faltas_cometidas_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_en_largo_completados_E2,Libres_directos_sacados_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Balones_recuperados_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Balones_blocados_por arriba_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Faltas_cometidas_E2,media11_titular_E1,media11_titular_E2
PL-2024-25-12436911,Jornada 24,2025-02-01,Bournemouth,1,Liverpool,0,2,0.0,0.0,14,3,8,3,2,0.0,6.0,3.0,3,4.0,12,60,29,49,79.2,324,409,29,9,23.5,4,17,10,19,6,13,24,2,0.0,0,5.0,1.0,0.0,2.0,15,2.0,0.0,19,7,5,7,0,2.0,5.0,4.0,3,1.0,6,49,34,51,81.7,348,426,22,14,23.1,3,13,11,18,11,7,26,0,0.0,1,4.0,1.0,1.0,3.0,9,6.85,7.32
PL-2024-25-12436921,Jornada 24,2025-02-01,Everton,1,Leicester,4,0,4.0,0.0,13,7,4,2,1,1.0,1.0,7.0,5,3.0,9,49,33,47,81.0,359,443,31,13,30.8,4,13,4,13,8,5,30,0,0.0,1,1.0,1.0,,,7,0.0,0.0,9,1,2,6,0,0.0,4.0,0.0,6,1.0,4,51,17,53,81.4,398,489,20,7,13.6,3,22,5,15,10,5,19,4,0.0,0,3.0,0.0,,,13,7.62,6.34
PL-2024-25-12436924,Jornada 24,2025-02-01,Ipswich,1,Southampton,1,2,1.0,0.0,15,6,5,4,0,1.0,6.0,2.0,1,0.0,17,65,28,57,85.1,458,538,20,14,21.4,3,14,4,16,8,8,15,2,0.0,0,2.0,2.0,,0.0,11,2.0,0.0,9,4,1,4,0,0.0,3.0,1.0,2,4.0,7,54,16,43,77.6,312,402,32,11,35.7,5,14,10,34,17,17,27,1,0.0,0,5.0,2.0,,3.0,14,6.86,7.06
PL-2024-25-12436928,Jornada 24,2025-02-01,Newcastle,1,Fulham,1,2,1.0,0.0,11,4,6,1,2,0.0,2.0,3.0,3,4.0,3,47,32,48,82.4,332,403,23,15,29.4,5,17,4,7,2,5,24,2,0.0,0,2.0,1.0,1.0,4.0,10,2.0,0.0,15,4,4,7,0,2.0,3.0,2.0,7,0.0,9,52,30,52,81.9,353,431,26,10,25.0,8,32,7,20,12,8,26,1,0.0,0,3.0,0.0,1.0,4.0,15,6.87,7.12
PL-2024-25-12436932,Jornada 24,2025-02-01,Wolves,1,Aston Villa,2,0,2.0,0.0,8,5,3,0,0,0.0,2.0,4.0,5,6.0,7,24,10,31,81.0,200,247,14,13,,0,14,15,25,14,11,32,0,0.0,1,3.0,2.0,1.0,2.0,20,0.0,0.0,10,3,2,5,0,2.0,4.0,1.0,8,3.0,8,61,18,69,89.0,493,554,12,20,4.3,1,23,3,13,8,5,13,2,0.0,0,3.0,2.0,0.0,3.0,13,7.18,6.58
PL-2024-25-12436916,Jornada 24,2025-02-02,Brentford,1,Tottenham,0,2,0.0,0.0,20,4,10,6,1,0.0,5.0,2.0,10,0.0,10,61,49,54,81.9,389,475,29,11,31.6,12,38,6,24,17,7,11,2,0.0,0,1.0,0.0,0.0,0.0,4,1.0,0.0,13,2,5,6,0,1.0,4.0,2.0,3,1.0,10,48,21,46,82.4,356,432,20,4,22.2,2,9,11,22,13,9,49,0,0.0,1,3.0,1.0,1.0,1.0,11,7.02,7.25
PL-2024-25-12436925,Jornada 24,2025-02-02,Man United,1,Crystal Palace,0,2,0.0,0.0,17,2,6,9,1,0.0,5.0,1.0,11,0.0,5,64,57,67,82.2,463,563,23,13,30.4,7,23,12,15,10,5,20,2,0.0,0,1.0,1.0,0.0,3.0,12,2.0,0.0,11,3,7,1,1,1.0,1.0,4.0,0,1.0,4,51,22,33,65.3,188,288,6,12,28.6,2,7,12,21,10,11,45,0,0.0,1,2.0,2.0,1.0,1.0,13,6.95,7.3
PL-2024-25-12436913,Jornada 24,2025-02-02,Arsenal,1,Man City,5,1,3.0,2.0,12,7,2,3,0,1.0,1.0,2.0,5,3.0,9,39,17,46,87.2,347,398,17,7,8.3,1,12,5,16,8,8,20,1,0.0,0,3.0,,0.0,2.0,6,1.0,0.0,7,4,3,0,1,1.0,1.0,1.0,2,1.0,2,43,15,54,89.9,426,474,20,6,21.4,3,14,6,14,8,6,21,5,0.0,0,2.0,,2.0,0.0,7,7.3,6.39
PL-2024-25-12436919,Jornada 24,2025-02-03,Chelsea,1,West Ham,2,1,1.0,0.0,22,3,9,10,0,2.0,5.0,2.0,4,0.0,5,67,34,68,86.4,516,597,14,10,27.3,6,22,3,23,18,5,14,1,0.0,0,4.0,,,3.0,11,1.0,0.0,14,5,6,3,1,1.0,4.0,1.0,3,1.0,5,34,24,32,73.6,206,280,21,11,28.6,4,14,11,14,7,7,34,2,0.0,0,3.0,,,1.0,10,7.07,6.75
PL-2024-25-12436937,Jornada 25,2025-02-14,Brighton,1,Chelsea,3,0,2.0,1.0,13,5,6,2,1,0.0,4.0,5.0,2,2.0,7,34,22,31,76.8,251,327,22,15,66.7,2,3,13,20,11,9,32,0,0.0,1,1.0,1.0,1.0,1.0,12,0.0,0.0,8,0,6,2,0,0.0,2.0,1.0,9,3.0,9,62,26,69,90.3,664,735,17,12,5.6,1,18,7,19,4,15,9,3,0.0,0,3.0,0.0,0.0,2.0,15,7.35,6.51
PL-2024-25-12436943,Jornada 25,2025-02-15,Leicester,1,Arsenal,0,2,0.0,0.0,6,2,2,2,0,1.0,1.0,1.0,3,1.0,9,51,23,40,71.7,230,321,13,10,43.8,7,16,7,23,13,10,27,2,0.0,0,3.0,0.0,1.0,2.0,9,2.0,0.0,11,5,3,3,2,0.0,5.0,3.0,7,4.0,14,54,34,60,85.5,420,491,15,9,22.2,4,18,5,15,11,4,22,0,0.0,1,2.0,2.0,1.0,1.0,10,6.58,7.27
PL-2024-25-12436934,Jornada 25,2025-02-15,Aston Villa,1,Ipswich,1,1,1.0,0.0,25,6,10,9,1,1.0,9.0,6.0,16,2.0,17,71,47,76,90.5,603,666,14,11,15.6,5,32,5,12,8,4,9,1,0.0,0,3.0,1.0,0.0,0.0,7,1.0,0.0,4,3,0,1,0,2.0,0.0,0.0,1,3.0,5,28,9,24,73.1,160,219,16,7,50.0,3,6,13,22,10,12,39,1,0.0,0,6.0,0.0,1.0,5.0,11,6.98,6.91
PL-2024-25-12436940,Jornada 25,2025-02-15,Fulham,1,Nottm Forest,2,1,2.0,0.0,24,10,8,6,0,2.0,2.0,4.0,8,1.0,5,61,37,56,88.0,439,499,28,8,30.3,10,33,7,8,8,0,25,1,0.0,0,1.0,,1.0,,13,1.0,0.0,8,2,3,3,0,0.0,2.0,0.0,4,1.0,7,51,16,44,84.9,343,404,25,13,22.2,4,18,8,10,7,3,30,2,0.0,0,8.0,,1.0,,8,7.3,7.05
PL-2024-25-12436948,Jornada 25,2025-02-15,Man City,1,Newcastle,4,0,3.0,1.0,11,7,2,2,0,1.0,2.0,4.0,7,0.0,8,60,24,62,92.0,543,590,28,13,53.8,7,13,6,10,5,5,19,0,0.0,1,1.0,0.0,1.0,0.0,5,0.0,0.0,3,1,1,1,0,0.0,0.0,0.0,4,3.0,1,29,10,38,82.7,292,353,15,5,21.4,3,14,7,26,15,11,20,4,0.0,0,3.0,1.0,0.0,1.0,13,7.46,6.39
PL-2024-25-12436950,Jornada 25,2025-02-15,Southampton,1,Bournemouth,1,3,1.0,0.0,11,4,3,4,0,1.0,3.0,1.0,4,,15,53,25,45,79.3,306,386,21,15,20.0,4,20,11,27,18,9,28,3,0.0,0,5.0,0.0,,1.0,13,2.0,1.0,14,7,3,4,0,1.0,2.0,3.0,6,,10,60,30,55,82.6,399,483,24,13,27.8,5,18,9,16,7,9,26,1,0.0,0,3.0,1.0,,3.0,15,6.94,7.07
PL-2024-25-12436956,Jornada 25,2025-02-15,West Ham,1,Brentford,0,1,0.0,0.0,13,3,3,7,1,1.0,6.0,1.0,9,2.0,10,57,26,59,85.0,426,501,20,13,9.7,3,31,2,21,8,13,22,1,0.0,0,4.0,1.0,,1.0,10,1.0,0.0,14,5,5,4,1,0.0,4.0,2.0,2,4.0,4,56,34,41,77.9,282,362,25,10,25.0,4,16,5,19,9,10,29,0,0.0,1,3.0,3.0,,1.0,13,6.94,7.24
PL-2024-25-12436939,Jornada 25,2025-02-15,Crystal Palace,1,Everton,1,2,1.0,0.0,17,6,6,5,1,3.0,5.0,4.0,6,3.0,10,71,27,58,77.1,401,520,15,12,25.0,5,20,7,17,11,6,34,2,0.0,0,4.0,0.0,,0.0,9,2.0,0.0,11,6,1,4,0,1.0,4.0,2.0,2,1.0,9,64,18,42,71.7,264,368,31,9,17.6,3,17,11,20,6,14,48,1,0.0,0,5.0,2.0,,1.0,12,6.8,7.17
PL-2024-25-12436945,Jornada 25,2025-02-16,Liverpool,1,Wolves,2,1,2.0,0.0,10,3,6,1,0,0.0,2.0,2.0,4,5.0,4,53,23,50,82.2,364,443,22,12,23.1,3,13,15,16,10,6,18,1,0.0,0,3.0,,1.0,2.0,15,0.0,1.0,16,4,7,5,0,2.0,7.0,1.0,3,3.0,10,46,22,50,84.7,388,458,16,15,10.0,1,10,9,15,11,4,21,2,0.0,0,1.0,,0.0,2.0,13,6.94,6.82
PL-2024-25-12436952,Jornada 25,2025-02-16,Tottenham,1,Man United,1,0,1.0,0.0,22,7,6,9,0,2.0,1.0,1.0,10,0.0,13,48,44,56,88.1,459,521,9,9,35.5,11,31,5,13,6,7,26,0,0.0,1,6.0,,2.0,1.0,13,0.0,0.0,16,6,6,4,0,0.0,2.0,2.0,5,7.0,2,45,32,44,83.5,344,412,29,13,33.3,8,24,11,32,20,12,24,1,0.0,0,6.0,,0.0,2.0,9,7.49,7.41
PL-2024-25-12436623,Jornada 26,2025-02-21,Leicester,1,Brentford,0,4,0.0,0.0,8,3,3,2,0,0.0,3.0,1.0,5,1.0,5,38,22,48,82.2,314,382,11,10,11.1,3,27,13,11,5,6,32,4,0.0,0,3.0,0.0,3.0,4.0,10,4.0,0.0,14,6,3,5,1,0.0,2.0,3.0,6,1.0,9,61,35,52,84.5,359,425,34,10,45.0,9,20,9,10,9,1,34,0,0.0,1,3.0,1.0,0.0,0.0,10,6.48,7.6
PL-2024-25-12436625,Jornada 26,2025-02-22,Everton,1,Man United,2,2,2.0,0.0,9,8,0,1,0,1.0,0.0,4.0,7,1.0,6,56,23,38,73.8,231,313,25,9,34.8,8,23,9,24,18,6,35,2,0.0,0,1.0,1.0,,4.0,12,1.0,1.0,9,3,2,4,0,1.0,3.0,1.0,8,0.0,7,55,20,62,85.6,456,533,22,12,15.0,3,20,13,24,15,9,35,2,0.0,0,6.0,1.0,,1.0,9,6.85,7.1
PL-2024-25-12436960,Jornada 26,2025-02-22,Arsenal,1,West Ham,0,1,0.0,0.0,20,2,8,10,0,1.0,5.0,1.0,2,2.0,7,71,42,68,89.4,574,642,12,15,23.3,7,30,8,12,5,7,6,1,0.0,0,1.0,2.0,0.0,1.0,16,1.0,0.0,5,2,3,0,0,0.0,0.0,1.0,0,2.0,6,42,11,32,78.0,241,309,21,16,37.5,3,8,14,12,5,7,44,0,0.0,1,2.0,0.0,1.0,3.0,15,7.07,7.18
PL-2024-25-12436958,Jornada 26,2025-02-22,Bournemouth,1,Wolves,0,1,0.0,0.0,8,3,2,3,0,1.0,1.0,1.0,6,1.0,11,73,24,45,76.4,275,360,27,9,14.8,4,27,12,13,5,8,26,1,0.0,0,5.0,0.0,1.0,3.0,17,1.0,0.0,13,5,5,3,1,2.0,3.0,3.0,7,1.0,9,42,16,55,80.2,364,454,14,17,12.5,2,16,10,30,15,15,39,0,0.0,1,3.0,3.0,0.0,3.0,9,6.7,7.19
PL-2024-25-12436624,Jornada 26,2025-02-22,Fulham,1,Crystal Palace,0,2,0.0,0.0,10,0,5,5,0,0.0,6.0,0.0,7,0.0,3,74,22,62,82.9,450,543,31,7,18.5,5,27,8,15,5,10,18,2,0.0,0,4.0,0.0,1.0,1.0,10,1.0,0.0,10,5,3,2,0,2.0,1.0,2.0,7,3.0,9,51,16,38,76.0,254,334,21,10,20.0,2,10,10,25,11,14,33,0,0.0,1,0.0,1.0,0.0,3.0,7,6.62,7.24
PL-2024-25-12436629,Jornada 26,2025-02-22,Ipswich,1,Tottenham,1,4,1.0,0.0,17,5,5,7,1,2.0,5.0,3.0,4,2.0,5,56,26,41,82.3,292,355,20,14,31.6,6,19,10,23,12,11,11,4,0.0,0,2.0,0.0,1.0,2.0,15,4.0,0.0,10,6,1,3,0,0.0,0.0,1.0,4,1.0,5,41,21,59,86.5,461,533,16,15,25.0,1,4,6,17,9,8,14,1,0.0,0,4.0,1.0,0.0,1.0,14,6.74,7.16
PL-2024-25-12436965,Jornada 26,2025-02-22,Southampton,1,Brighton,0,4,0.0,0.0,6,1,2,3,0,0.0,4.0,0.0,5,2.0,7,43,5,50,80.3,346,431,18,12,9.1,1,11,13,13,7,6,23,4,0.0,0,8.0,,1.0,2.0,11,4.0,0.0,18,12,3,3,1,1.0,3.0,10.0,6,1.0,10,47,39,50,81.7,356,436,19,11,33.3,5,15,9,17,9,8,22,0,0.0,1,1.0,,0.0,0.0,12,6.57,7.35
PL-2024-25-12436621,Jornada 26,2025-02-22,Aston Villa,1,Chelsea,2,1,2.0,0.0,12,6,3,3,0,0.0,2.0,3.0,2,1.0,11,55,35,52,87.0,421,484,15,16,23.1,3,13,5,17,9,8,16,1,0.0,0,5.0,,,1.0,15,1.0,0.0,15,7,5,3,0,3.0,2.0,3.0,3,1.0,7,50,26,48,88.1,393,446,22,15,25.0,3,12,10,16,7,9,25,2,0.0,0,4.0,,,3.0,16,7.14,6.82
PL-2024-25-12436963,Jornada 26,2025-02-23,Newcastle,1,Nottm Forest,4,3,4.0,0.0,13,5,3,5,1,0.0,0.0,4.0,7,1.0,13,46,35,57,81.9,379,463,15,12,16.7,3,18,11,20,13,7,36,3,0.0,0,2.0,2.0,1.0,1.0,11,2.0,1.0,17,5,5,7,0,2.0,4.0,4.0,6,0.0,6,61,27,43,73.3,253,345,12,11,40.0,8,20,3,28,20,8,25,4,0.0,0,1.0,0.0,1.0,4.0,13,6.98,6.59
PL-2024-25-12436627,Jornada 26,2025-02-23,Man City,1,Liverpool,0,2,0.0,0.0,16,5,3,8,0,3.0,7.0,0.0,7,2.0,23,75,40,66,91.5,603,659,15,10,13.6,3,22,3,5,2,3,17,2,0.0,0,2.0,0.0,0.0,,3,2.0,0.0,8,4,2,2,0,1.0,1.0,1.0,5,4.0,6,26,27,34,80.7,268,332,18,3,28.6,2,7,4,22,13,9,34,0,0.0,1,5.0,1.0,1.0,,10,7.0,7.34
PL-2024-25-12436970,Jornada 27,2025-02-25,Brighton,1,Bournemouth,2,1,2.0,0.0,11,4,4,3,1,1.0,3.0,5.0,1,0.0,16,53,25,43,72.3,266,368,15,13,37.5,3,8,6,21,13,8,33,1,0.0,0,4.0,1.0,1.0,2.0,12,0.0,1.0,19,5,7,7,0,1.0,5.0,2.0,9,4.0,14,62,42,57,79.7,372,467,23,12,36.4,8,22,12,25,13,12,26,2,0.0,0,2.0,0.0,1.0,1.0,14,6.92,6.87
PL-2024-25-12436983,Jornada 27,2025-02-25,Crystal Palace,1,Aston Villa,4,1,4.0,0.0,19,6,8,5,0,0.0,4.0,6.0,3,7.0,4,47,29,36,72.8,187,257,16,10,33.3,4,12,10,32,21,11,23,1,0.0,0,1.0,,0.0,3.0,19,1.0,0.0,6,2,3,1,1,0.0,0.0,2.0,8,7.0,11,46,20,64,86.3,404,468,19,19,38.5,5,13,9,8,4,4,14,4,0.0,0,2.0,,1.0,1.0,10,7.17,6.58
PL-2024-25-12436981,Jornada 27,2025-02-25,Wolves,1,Fulham,1,2,1.0,0.0,18,5,7,6,0,1.0,6.0,0.0,7,1.0,10,68,22,60,88.4,504,570,14,15,20.7,6,29,6,10,5,5,9,2,0.0,0,3.0,,0.0,1.0,8,1.0,1.0,11,5,3,3,0,0.0,0.0,4.0,4,0.0,6,46,14,40,84.5,327,387,27,8,33.3,3,9,6,20,17,3,40,1,0.0,0,4.0,,1.0,3.0,15,6.9,7.12
PL-2024-25-12436986,Jornada 27,2025-02-25,Chelsea,1,Southampton,4,0,4.0,0.0,19,10,7,2,0,3.0,3.0,6.0,4,2.0,5,67,39,60,91.0,564,620,23,9,50.0,5,10,7,17,9,8,13,0,0.0,1,2.0,,,1.0,6,0.0,0.0,7,2,2,3,0,0.0,2.0,2.0,2,0.0,4,37,12,40,84.3,350,415,18,6,40.0,4,10,9,16,11,5,12,4,0.0,0,6.0,,,2.0,9,7.78,6.31
PL-2024-25-12436968,Jornada 27,2025-02-26,Brentford,1,Everton,1,1,1.0,0.0,12,3,6,3,1,1.0,3.0,2.0,2,1.0,9,56,31,52,83.8,384,458,25,6,20.0,4,20,9,13,8,5,24,1,0.0,0,3.0,3.0,1.0,2.0,3,1.0,0.0,14,4,8,2,0,1.0,6.0,3.0,5,0.0,4,47,17,48,82.6,351,425,26,3,19.0,4,21,4,15,8,7,33,1,0.0,0,2.0,0.0,0.0,1.0,6,7.09,7.0
PL-2024-25-12436991,Jornada 27,2025-02-26,Man United,1,Ipswich,3,2,2.0,0.0,10,6,1,3,0,0.0,2.0,2.0,5,0.0,7,45,23,45,81.9,298,364,20,16,27.8,5,18,4,18,10,8,24,2,0.0,0,1.0,0.0,,4.0,9,1.0,1.0,12,3,4,5,0,1.0,5.0,1.0,6,2.0,5,72,19,55,86.0,388,451,13,9,11.1,2,18,11,16,11,5,21,3,0.0,0,4.0,2.0,,4.0,16,6.86,6.87
PL-2024-25-12436974,Jornada 27,2025-02-26,Nottm Forest,1,Arsenal,0,0,0.0,0.0,6,2,1,3,0,1.0,1.0,1.0,3,1.0,5,44,16,35,74.3,199,268,19,17,22.2,4,18,8,18,10,8,31,0,0.0,1,1.0,,,1.0,10,0.0,0.0,13,1,3,9,1,0.0,5.0,2.0,11,2.0,12,61,30,65,87.3,438,502,12,10,22.2,6,27,5,14,9,5,22,0,0.0,1,2.0,,,1.0,17,6.99,7.2
PL-2024-25-12436975,Jornada 27,2025-02-26,Tottenham,1,Man City,0,1,0.0,0.0,11,6,3,2,0,0.0,0.0,2.0,8,0.0,9,48,27,56,87.9,465,529,12,15,50.0,8,16,7,26,15,11,15,1,0.0,0,4.0,,1.0,3.0,12,1.0,0.0,12,5,2,5,0,1.0,3.0,4.0,3,2.0,7,40,29,44,87.3,363,416,23,12,16.7,2,12,10,20,13,7,17,0,0.0,1,6.0,,1.0,0.0,15,7.1,7.13
PL-2024-25-12436988,Jornada 27,2025-02-26,Liverpool,1,Newcastle,2,0,2.0,0.0,12,3,5,4,0,0.0,3.0,2.0,4,0.0,8,82,30,61,89.7,533,594,39,11,,0,4,10,25,15,10,23,0,0.0,1,1.0,0.0,,0.0,12,0.0,0.0,3,0,2,1,0,0.0,1.0,1.0,2,1.0,7,47,16,39,84.4,309,366,16,12,7.1,1,14,5,20,12,8,20,2,0.0,0,1.0,1.0,,1.0,11,7.3,6.5
PL-2024-25-13365051,Jornada 27,2025-02-27,West Ham,1,Leicester,2,0,1.0,0.0,8,2,3,3,0,0.0,1.0,4.0,3,1.0,9,74,19,58,89.6,580,647,17,6,23.5,4,17,7,13,9,4,24,0,0.0,1,2.0,,0.0,,12,0.0,0.0,10,2,3,5,0,1.0,4.0,0.0,3,0.0,2,50,10,42,84.6,391,462,11,12,16.7,4,24,9,25,11,14,26,2,0.0,0,1.0,,1.0,,6,7.16,6.71
PL-2024-25-12437007,Jornada 28,2025-03-08,Nottm Forest,1,Man City,1,0,1.0,0.0,9,4,3,2,1,1.0,2.0,,3,1.0,7,50,18,31,79.7,208,261,17,7,38.9,7,18,5,17,8,9,25,0,0.0,1,3.0,0.0,,3.0,9,0.0,0.0,14,3,8,3,1,3.0,5.0,,2,1.0,13,56,24,69,89.8,547,609,13,9,5.9,1,17,5,18,12,6,19,1,0.0,0,3.0,1.0,,2.0,7,7.11,7.04
PL-2024-25-12436996,Jornada 28,2025-03-08,Brighton,1,Fulham,2,1,2.0,0.0,9,4,3,2,0,0.0,1.0,3.0,3,4.0,6,62,33,53,86.4,444,514,22,11,30.8,4,13,15,18,11,7,24,1,0.0,0,0.0,2.0,1.0,0.0,6,1.0,0.0,6,1,2,3,0,0.0,0.0,1.0,7,1.0,12,36,13,47,84.8,374,441,27,6,13.6,3,22,4,22,9,13,41,2,0.0,0,2.0,0.0,0.0,2.0,12,7.07,6.84
PL-2024-25-12437000,Jornada 28,2025-03-08,Crystal Palace,1,Ipswich,1,0,1.0,0.0,19,4,6,9,1,0.0,5.0,5.0,5,,9,54,25,55,74.0,301,407,28,7,36.8,7,19,7,23,11,12,40,0,0.0,1,7.0,,1.0,4.0,8,0.0,0.0,15,8,4,3,0,1.0,5.0,4.0,4,,10,46,16,45,75.2,252,335,18,8,18.8,3,16,8,14,9,5,38,1,0.0,0,3.0,,1.0,3.0,7,7.4,6.91
PL-2024-25-12437003,Jornada 28,2025-03-08,Liverpool,1,Southampton,3,1,3.0,0.0,28,7,13,8,0,0.0,5.0,8.0,6,0.0,18,71,59,71,90.5,593,655,23,7,30.0,6,20,10,19,15,4,10,1,0.0,0,3.0,,0.0,2.0,10,1.0,0.0,6,4,0,2,0,1.0,2.0,1.0,4,1.0,13,33,8,29,76.4,204,267,12,10,20.0,1,5,9,21,10,11,37,3,0.0,0,4.0,,1.0,1.0,9,7.28,6.75
PL-2024-25-12436994,Jornada 28,2025-03-08,Brentford,1,Aston Villa,0,1,0.0,0.0,13,3,4,6,1,2.0,4.0,0.0,6,2.0,9,59,37,60,86.1,395,459,27,5,18.5,5,27,7,15,6,9,32,1,0.0,0,3.0,2.0,,2.0,10,1.0,0.0,12,4,2,6,0,0.0,2.0,2.0,5,3.0,6,37,19,40,75.6,239,316,18,10,25.0,3,12,5,11,5,6,40,0,0.0,1,3.0,2.0,,2.0,5,7.13,7.05
PL-2024-25-12437012,Jornada 28,2025-03-08,Wolves,1,Everton,1,1,1.0,0.0,11,3,5,3,0,0.0,6.0,1.0,5,0.0,6,75,19,66,88.3,527,597,22,16,16.7,3,18,6,13,8,5,24,1,0.0,0,3.0,2.0,1.0,2.0,11,1.0,0.0,12,4,1,7,0,1.0,4.0,2.0,5,1.0,5,35,18,34,76.1,233,306,25,11,31.2,5,16,8,32,16,16,35,1,0.0,0,2.0,0.0,1.0,2.0,16,7.04,6.97
PL-2024-25-12436998,Jornada 28,2025-03-09,Chelsea,1,Leicester,1,0,0.0,1.0,20,7,5,8,0,2.0,7.0,1.0,12,0.0,13,75,54,57,86.3,467,541,23,12,23.1,6,26,10,11,9,2,21,0,0.0,1,3.0,1.0,,1.0,12,0.0,0.0,3,3,0,0,1,2.0,0.0,0.0,2,2.0,2,50,4,43,81.3,339,417,17,12,5.6,1,18,5,18,12,6,36,1,0.0,0,7.0,0.0,,0.0,13,7.5,6.87
PL-2024-25-12437009,Jornada 28,2025-03-09,Tottenham,1,Bournemouth,2,2,1.0,1.0,12,4,3,5,2,0.0,3.0,1.0,3,0.0,7,56,29,61,81.8,432,528,13,15,37.5,6,16,8,12,10,2,20,2,0.0,0,6.0,1.0,,3.0,15,2.0,0.0,17,8,4,5,2,0.0,2.0,5.0,6,3.0,7,41,27,39,76.5,257,336,25,15,35.7,5,14,15,29,18,11,28,2,0.0,0,2.0,0.0,,3.0,16,6.85,7.15
PL-2024-25-12437005,Jornada 28,2025-03-09,Man United,1,Arsenal,1,1,0.0,1.0,10,6,2,2,0,1.0,2.0,2.0,2,0.0,2,36,17,32,75.6,208,275,13,11,27.3,3,11,7,27,15,12,34,1,0.0,0,5.0,1.0,2.0,0.0,8,1.0,0.0,17,6,6,5,0,2.0,6.0,2.0,9,1.0,9,71,34,68,89.3,524,587,12,8,7.4,2,27,5,13,8,5,13,1,0.0,0,5.0,1.0,0.0,1.0,11,7.06,7.18
PL-2024-25-12437010,Jornada 28,2025-03-10,West Ham,1,Newcastle,0,1,0.0,0.0,9,2,1,6,0,1.0,4.0,1.0,3,1.0,7,52,20,51,80.7,372,461,22,15,19.0,4,21,9,15,9,6,19,1,0.0,0,3.0,1.0,0.0,0.0,7,1.0,0.0,9,3,3,3,0,0.0,3.0,3.0,4,1.0,11,57,30,49,81.3,352,433,18,7,33.3,7,21,8,12,5,7,25,0,0.0,1,2.0,1.0,2.0,1.0,15,6.88,7.21
PL-2024-25-12437019,Jornada 29,2025-02-19,Aston Villa,1,Liverpool,2,2,2.0,0.0,9,4,3,2,0,1.0,2.0,2.0,6,3.0,13,37,25,52,84.4,379,449,11,6,15.8,3,19,3,22,13,9,20,2,0.0,0,1.0,1.0,1.0,1.0,8,2.0,0.0,17,3,10,4,1,0.0,3.0,3.0,8,2.0,7,47,44,48,83.5,340,407,25,8,15.0,3,20,8,16,11,5,24,2,0.0,0,1.0,1.0,2.0,0.0,6,6.84,7.23
PL-2024-25-12437021,Jornada 29,2025-03-15,Everton,1,West Ham,1,1,1.0,0.0,13,5,4,4,0,1.0,0.0,1.0,6,1.0,6,63,29,54,84.6,413,488,27,8,29.4,10,34,9,15,9,6,25,1,0.0,0,5.0,0.0,0.0,1.0,12,1.0,0.0,10,5,4,1,0,1.0,1.0,1.0,5,0.0,10,46,24,46,80.5,346,430,13,12,26.7,4,15,10,17,6,11,34,1,0.0,0,4.0,1.0,2.0,2.0,8,7.16,7.11
PL-2024-25-12437025,Jornada 29,2025-03-15,Ipswich,1,Nottm Forest,2,4,1.0,1.0,11,4,5,2,0,1.0,4.0,0.0,6,1.0,9,52,12,56,84.2,369,438,22,13,16.7,3,18,4,10,8,2,21,4,0.0,0,2.0,1.0,,1.0,4,3.0,1.0,11,6,4,1,0,0.0,4.0,3.0,3,1.0,4,58,19,44,78.7,280,356,21,4,9.1,1,11,3,15,11,4,33,2,0.0,0,1.0,0.0,,1.0,13,6.58,7.02
