Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2
PL-2025-26-14023997,Jornada 31,2026-03-20,Bournemouth,1,Man United,2,2,,,16,5,7,4,1,,,,,,,,,,2.0,6,2.0,7,72,,23,55,84.9,426,502,,,19,,,,8,,,,9.1,2,22,,9,,,13,8,5,,24,2,,0,4.0,,,,,1.0,,0.0,2.0,0.0,10,,,,,14,5,2,7,0,,,,,,,,,,2.0,8,0.0,3,44,,27,45,77.1,320,415,,,20,,,,9,,,,20.0,3,15,,12,,,16,10,6,,30,2,,0,3.0,,,,,3.0,,1.0,2.0,1.0,9,,,6.87,6.6
PL-2025-26-14024015,Jornada 31,2026-03-21,Brighton,1,Liverpool,2,1,,,16,7,7,2,0,,,,,,,,,,5.0,4,2.0,6,58,,32,47,78.2,297,380,,,23,,,,11,,,,37.5,6,16,,7,,,11,6,5,,25,1,,0,4.0,,,,,1.0,,1.0,5.0,,11,,,,,12,5,4,3,0,,,,,,,,,,1.0,8,1.0,10,46,,29,53,80.3,346,431,,,24,,,,11,,,,27.8,5,18,,12,,,12,6,6,,30,2,,0,4.0,,,,,0.0,,0.0,5.0,,11,,,7.01,6.69
PL-2025-26-14024016,Jornada 31,2026-03-21,Fulham,1,Burnley,3,1,,,22,6,10,6,0,,,,,,,,,,4.0,6,1.0,3,68,,42,56,85.3,442,518,,,30,,,,8,,,,22.7,5,22,,6,,,18,13,5,,25,1,,0,4.0,,,,,0.0,,,2.0,0.0,6,,,,,9,5,1,3,0,,,,,,,,,,4.0,6,0.0,3,57,,16,44,83.1,343,413,,,36,,,,6,,,,22.2,4,18,,7,,,13,6,7,,24,3,,0,3.0,,,,,4.0,,,2.0,1.0,9,,,7.28,6.67
PL-2025-26-14024017,Jornada 31,2026-03-21,Everton,1,Chelsea,3,0,,,10,9,0,1,0,,,,,,,,,,2.0,3,,8,43,,25,36,81.1,318,392,,,20,,,,7,,,,33.3,6,18,,7,,,22,11,11,,29,0,,1,4.0,,,,,,,1.0,0.0,,6,,,,,12,4,4,4,1,,,,,,,,,,2.0,9,,9,65,,32,64,89.4,617,690,,,15,,,,6,,,,4.2,1,24,,7,,,15,7,8,,22,3,,0,5.0,,,,,,,1.0,2.0,,7,,,7.62,6.44
PL-2025-26-14024018,Jornada 31,2026-03-21,Leeds,1,Brentford,0,0,,,14,4,3,7,0,,,,,,,,,,,6,1.0,5,55,,33,57,80.0,369,461,,,26,,,,9,,,,15.6,5,32,,8,,,15,6,9,,38,0,,1,2.0,,,,,,,0.0,2.0,,6,,,,,6,2,3,1,0,,,,,,,,,,,2,3.0,7,56,,19,43,65.4,234,358,,,16,,,,6,,,,38.5,5,13,,7,,,11,8,3,,47,0,,1,4.0,,,,,,,2.0,0.0,,9,,,7.05,6.91
PL-2025-26-14024021,Jornada 31,2026-03-22,Newcastle,1,Sunderland,1,2,,,16,4,8,4,1,,,,,,,,,,1.0,9,1.0,4,49,,22,60,81.4,328,403,,,19,,,,19,,,,30.4,7,23,,6,,,13,9,4,,38,2,,0,4.0,,,,,1.0,,1.0,1.0,,8,,,,,17,7,5,5,0,,,,,,,,,,3.0,5,0.0,5,43,,30,40,71.4,187,262,,,13,,,,8,,,,26.1,6,23,,4,,,17,14,3,,32,1,,0,3.0,,,,,0.0,,0.0,6.0,,19,,,7.05,6.71
PL-2025-26-14024014,Jornada 31,2026-03-22,Aston Villa,1,West Ham,2,0,,,23,7,9,7,0,,,,,,,,,,3.0,6,0.0,6,64,,35,59,89.2,452,507,,,22,,,,7,,,,29.4,5,17,,4,,,18,13,5,,17,0,,1,1.0,,,,,1.0,,0.0,0.0,,3,,,,,9,1,3,5,0,,,,,,,,,,1.0,6,4.0,9,35,,19,41,82.7,283,342,,,23,,,,3,,,,31.6,6,19,,10,,,13,8,5,,21,2,,0,4.0,,,,,1.0,,1.0,1.0,,7,,,7.46,6.71
PL-2025-26-14024020,Jornada 31,2026-03-22,Tottenham,1,Nottm Forest,0,3,,,14,3,5,6,1,,,,,,,,,,3.0,13,2.0,13,61,,27,59,79.5,365,459,,,14,,,,13,,,,19.4,6,31,,7,,,19,11,8,,14,3,,0,4.0,,,,,,,0.0,1.0,,13,,,,,8,7,0,1,0,,,,,,,,,,3.0,3,0.0,6,48,,16,41,75.0,252,336,,,21,,,,13,,,,27.3,3,11,,9,,,21,14,7,,40,0,,1,3.0,,,,,,,1.0,2.0,,13,,,6.68,7.33
PL-2025-26-15999228,Jornada 31,2026-05-13,Man City,1,Crystal Palace,3,0,,,15,4,8,3,0,,,,,,,,,,3.0,9,0.0,11,73,,40,73,89.1,662,743,,,21,,,,7,,,,22.2,4,18,,7,,,11,5,6,,6,0,,1,2.0,,,,,2.0,,,0.0,,10,,,,,6,2,2,2,0,,,,,,,,,,0.0,4,4.0,0,24,,9,27,76.9,216,281,,,18,,,,10,,,,28.6,2,7,,5,,,28,14,14,,40,3,,0,1.0,,,,,0.0,,,2.0,,7,,,7.33,6.48
PL-2025-26-14025029,Jornada 32,2026-04-10,West Ham,1,Wolves,4,0,,,18,7,7,4,1,,,,,,,,,,6.0,5,0.0,5,53,,24,44,81.1,288,355,,,28,,,,7,,,,23.5,4,17,,5,,,23,9,14,,21,0,,1,4.0,,,,,0.0,,0.0,2.0,,11,,,,,14,3,8,3,1,,,,,,,,,,0.0,2,1.0,10,40,,22,56,86.2,393,456,,,8,,,,11,,,,17.6,3,17,,8,,,17,10,7,,19,4,,0,3.0,,,,,2.0,,1.0,2.0,,7,,,7.57,6.34
PL-2025-26-14025021,Jornada 32,2026-04-11,Arsenal,1,Bournemouth,1,2,,,15,3,4,8,0,,,,,,,,,,5.0,10,2.0,9,47,,33,52,80.7,314,389,,,21,,,,17,,,,22.7,5,22,,7,,,17,11,6,,23,2,,0,1.0,,,,,2.0,,0.0,1.0,,12,,,,,8,3,3,2,0,,,,,,,,,,2.0,1,0.0,8,50,,18,48,79.6,292,367,,,13,,,,12,,,,12.5,1,8,,9,,,20,11,9,,28,1,,0,2.0,,,,,1.0,,3.0,3.0,,18,,,6.66,6.79
PL-2025-26-14025022,Jornada 32,2026-04-11,Brentford,1,Everton,2,2,,,17,4,7,6,2,,,,,,,,,,4.0,2,0.0,8,70,,35,55,83.2,380,457,,,38,,,,6,,,,40.9,9,22,,8,,,15,8,7,,30,2,,0,4.0,,,,,1.0,,2.0,0.0,,6,,,,,14,7,3,4,0,,,,,,,,,,2.0,3,1.0,2,54,,22,45,80.9,304,376,,,14,,,,6,,,,10.0,2,20,,7,,,16,9,7,,44,2,,0,2.0,,,,,1.0,,0.0,2.0,,7,,,7.03,6.62
PL-2025-26-14024002,Jornada 32,2026-04-11,Burnley,1,Brighton,0,2,,,10,5,3,2,0,,,,,,,,,,1.0,8,2.0,12,51,,15,50,81.5,387,475,,,28,,,,11,,,,27.3,6,22,,10,,,11,6,5,,25,2,,0,3.0,,,,,0.0,,,2.0,,7,,,,,13,6,3,4,0,,,,,,,,,,1.0,2,1.0,7,55,,39,50,83.2,397,477,,,19,,,,7,,,,50.0,8,16,,18,,,29,19,10,,26,0,,1,4.0,,,,,1.0,,,1.0,,11,,,6.84,7.45
PL-2025-26-14024000,Jornada 32,2026-04-11,Liverpool,1,Fulham,2,0,,,18,5,7,6,0,,,,,,,,,,4.0,6,4.0,5,45,,47,53,87.6,447,510,,,29,,,,4,,,,11.8,2,17,,7,,,17,11,6,,26,0,,1,4.0,,,,,1.0,,1.0,,,10,,,,,19,4,7,8,0,,,,,,,,,,2.0,9,2.0,6,44,,42,47,85.3,371,435,,,24,,,,10,,,,36.7,11,30,,15,,,20,11,9,,28,2,,0,3.0,,,,,1.0,,0.0,,,4,,,7.44,6.9
PL-2025-26-14023999,Jornada 32,2026-04-12,Crystal Palace,1,Newcastle,2,1,,,11,5,3,3,1,,,,,,,,,,4.0,2,1.0,1,60,,21,41,79.7,303,380,,,23,,,,11,,,,35.7,5,14,,12,,,21,13,8,,41,1,,0,2.0,,,,,0.0,,1.0,0.0,,17,,,,,7,3,1,3,0,,,,,,,,,,2.0,4,0.0,8,64,,14,59,80.6,437,542,,,20,,,,17,,,,5.0,1,20,,12,,,6,4,2,,16,2,,0,3.0,,,,,1.0,,0.0,3.0,,12,,,6.87,6.63
PL-2025-26-14025025,Jornada 32,2026-04-12,Nottm Forest,1,Aston Villa,1,1,,,15,4,6,5,0,,,,,,,,,,1.0,7,1.0,5,41,,35,41,82.7,278,336,,,19,,,,10,,,,27.3,6,22,,9,,,15,12,3,,21,1,,0,5.0,,,,,0.0,,,2.0,,15,,,,,12,5,7,1,1,,,,,,,,,,3.0,3,2.0,10,50,,22,59,88.2,442,501,,,21,,,,15,,,,21.4,3,14,,8,,,15,6,9,,12,1,,0,4.0,,,,,1.0,,,2.0,,10,,,6.93,6.65
PL-2025-26-14025026,Jornada 32,2026-04-12,Sunderland,1,Tottenham,1,0,,,13,2,8,3,0,,,,,,,,,,3.0,2,,8,63,,20,52,78.9,318,403,,,19,,,,15,,,,33.3,6,18,,9,,,22,13,9,,22,0,,1,7.0,,,,,,,0.0,3.0,,14,,,,,11,7,3,1,0,,,,,,,,,,1.0,6,,5,39,,25,48,82.5,301,365,,,22,,,,14,,,,33.3,8,24,,8,,,10,5,5,,28,1,,0,1.0,,,,,,,1.0,3.0,,15,,,7.33,6.55
PL-2025-26-14023998,Jornada 32,2026-04-12,Chelsea,1,Man City,0,3,,,12,3,4,5,0,,,,,,,,,,1.0,4,6.0,7,42,,15,37,84.0,342,407,,,12,,,,15,,,,44.4,4,9,,5,,,21,10,11,,21,3,,0,5.0,,,,,0.0,,0.0,3.0,,10,,,,,18,8,4,6,0,,,,,,,,,,3.0,12,0.0,11,70,,47,63,91.5,627,685,,,20,,,,10,,,,27.3,6,22,,8,,,20,8,12,,10,0,,1,3.0,,,,,1.0,,1.0,1.0,,15,,,6.55,7.48
PL-2025-26-14025024,Jornada 32,2026-04-13,Man United,1,Leeds,1,2,,,20,9,5,6,0,,,,,,,,,,1.0,11,1.0,7,53,,36,53,84.5,420,497,,,29,,,,15,,,,24.0,6,25,,15,,,18,13,5,,25,2,,0,3.0,,,,,0.0,,0.0,3.0,1.0,12,,,,,15,6,4,5,0,,,,,,,,,,4.0,4,0.0,9,59,,32,47,83.0,376,453,,,31,,,,12,,,,47.1,8,17,,7,,,12,8,4,,37,1,,0,6.0,,,,,1.0,,2.0,2.0,0.0,15,,,7.11,7.35
PL-2025-26-14025031,Jornada 33,2026-04-18,Brentford,1,Fulham,0,0,,,13,4,6,3,0,,,,,,,,,,4.0,9,1.0,7,58,,22,48,79.3,310,391,,,16,,,,13,,,,36.4,8,22,,3,,,12,7,5,,15,0,,1,0.0,,,,,2.0,,0.0,0.0,,8,,,,,11,0,5,6,0,,,,,,,,,,1.0,3,1.0,5,41,,20,52,81.6,355,435,,,16,,,,8,,,,15.4,2,13,,5,,,13,10,3,,22,0,,1,4.0,,,,,1.0,,2.0,1.0,,13,,,6.95,6.83
PL-2025-26-14025036,Jornada 33,2026-04-18,Leeds,1,Wolves,3,0,,,17,6,7,4,0,,,,,,,,,,7.0,5,0.0,5,51,,29,56,81.3,378,465,,,24,,,,16,,,,23.5,4,17,,15,,,12,6,6,,22,0,,1,1.0,,,,,1.0,,0.0,2.0,,9,,,,,7,2,2,3,0,,,,,,,,,,2.0,6,1.0,5,48,,19,44,73.9,264,357,,,29,,,,9,,,,22.2,4,18,,4,,,23,13,10,,35,3,,0,3.0,,,,,1.0,,1.0,1.0,,17,,,7.33,6.62
PL-2025-26-14025040,Jornada 33,2026-04-18,Newcastle,1,Bournemouth,1,2,,,12,3,4,5,0,,,,,,,,,,2.0,2,1.0,7,66,,41,54,79.4,346,436,,,22,,,,12,,,,26.3,5,19,,2,,,15,8,7,,25,2,,0,1.0,,,,,0.0,,1.0,2.0,,11,,,,,12,3,6,3,0,,,,,,,,,,4.0,3,1.0,7,56,,23,46,74.6,288,386,,,17,,,,11,,,,33.3,4,12,,6,,,25,14,11,,27,1,,0,2.0,,,,,1.0,,0.0,4.0,,12,,,6.75,7.09
PL-2025-26-14025042,Jornada 33,2026-04-18,Tottenham,1,Brighton,2,2,,,13,6,4,3,1,,,,,,,,,,3.0,7,2.0,13,34,,32,42,80.2,263,328,,,12,,,,14,,,,21.4,3,14,,11,,,14,10,4,,32,2,,0,1.0,,,,,,,1.0,3.0,,14,,,,,10,3,4,3,1,,,,,,,,,,2.0,5,0.0,5,59,,30,58,83.7,364,435,,,14,,,,14,,,,28.6,8,28,,8,,,14,7,7,,28,2,,0,4.0,,,,,,,1.0,1.0,,14,,,6.84,6.55
PL-2025-26-14025032,Jornada 33,2026-04-18,Chelsea,1,Man United,0,1,,,21,3,5,13,3,,,,,,,,,,0.0,7,2.0,5,75,,40,59,89.4,541,605,,,30,,,,13,,,,28.6,8,28,,10,,,10,6,4,,14,1,,0,1.0,,,,,,,,1.0,,12,,,,,4,1,1,2,0,,,,,,,,,,1.0,1,0.0,2,36,,10,41,84.0,362,431,,,15,,,,12,,,,9.1,1,11,,6,,,16,11,5,,29,0,,1,3.0,,,,,,,,3.0,,13,,,6.85,7.11
PL-2025-26-14025030,Jornada 33,2026-04-19,Aston Villa,1,Sunderland,4,3,,,15,7,5,3,1,,,,,,,,,,7.0,4,0.0,6,41,,26,50,84.6,341,403,,,31,,,,11,,,,37.5,6,16,,5,,,10,6,4,,20,3,,0,4.0,,,,,1.0,,,1.0,,11,,,,,10,7,2,1,0,,,,,,,,,,3.0,5,3.0,5,48,,16,50,83.7,340,406,,,13,,,,11,,,,25.0,4,16,,7,,,14,9,5,,23,4,,0,3.0,,,,,0.0,,,3.0,,11,,,7.15,6.35
PL-2025-26-14025035,Jornada 33,2026-04-19,Everton,1,Liverpool,1,2,,,10,4,5,1,0,,,,,,,,,,2.0,1,4.0,4,64,,20,44,76.4,288,377,,,25,,,,12,,,,25.0,4,16,,10,,,29,18,11,,28,2,,0,3.0,,,,,0.0,,,2.0,,8,,,,,14,6,4,4,0,,,,,,,,,,2.0,6,0.0,5,61,,18,56,82.9,413,498,,,15,,,,8,,,,20.0,2,10,,10,,,12,8,4,,25,1,,0,3.0,,,,,1.0,,,0.0,,12,,,6.95,6.83
PL-2025-26-14025041,Jornada 33,2026-04-19,Nottm Forest,1,Burnley,4,1,,,10,4,4,2,0,,,,,,,,,,2.0,4,2.0,9,60,,24,51,82.1,389,474,,,21,,,,12,,,,25.0,5,20,,5,,,22,8,14,,17,1,,0,2.0,,,,,1.0,,0.0,0.0,,8,,,,,4,3,0,1,0,,,,,,,,,,1.0,4,0.0,2,51,,12,49,81.7,370,453,,,23,,,,8,,,,28.6,4,14,,13,,,22,11,11,,34,4,,0,1.0,,,,,3.0,,1.0,2.0,,12,,,7.08,6.21
PL-2025-26-14025039,Jornada 33,2026-04-19,Man City,1,Arsenal,2,1,,,15,5,5,5,2,,,,,,,,,,5.0,8,0.0,9,44,,40,59,85.1,424,498,,,24,,,,12,,,,18.8,3,16,,9,,,12,10,2,,27,1,,0,1.0,,,,,,,1.0,2.0,,5,,,,,9,3,3,3,2,,,,,,,,,,5.0,5,4.0,3,50,,14,41,75.3,262,348,,,22,,,,5,,,,16.7,2,12,,9,,,22,14,8,,26,2,,0,2.0,,,,,,,0.0,2.0,,12,,,7.12,6.62
PL-2025-26-14025034,Jornada 33,2026-04-20,Crystal Palace,1,West Ham,0,0,,,9,1,7,1,0,,,,,,,,,,1.0,4,0.0,4,60,,18,54,81.5,370,454,,,16,,,,12,,,,16.7,4,24,,5,,,13,10,3,,41,0,,1,3.0,,,,,1.0,,2.0,2.0,,13,,,,,9,4,3,2,0,,,,,,,,,,1.0,6,2.0,10,54,,28,46,74.0,271,366,,,19,,,,13,,,,13.3,4,30,,6,,,16,13,3,,30,0,,1,1.0,,,,,1.0,,0.0,1.0,,12,,,7.01,6.89
PL-2025-26-14024001,Jornada 34,2026-04-21,Brighton,1,Chelsea,3,0,,,15,9,4,2,0,,,,,,,,,,5.0,6,0.0,5,58,,31,53,85.7,456,532,,,21,,,,6,,,,13.0,3,23,,8,,,14,8,6,,20,0,,1,0.0,,,,,2.0,,,1.0,,15,,,,,6,0,2,4,0,,,,,,,,,,0.0,5,4.0,8,44,,15,47,84.2,400,475,,,15,,,,15,,,,16.7,2,12,,8,,,7,3,4,,25,3,,0,4.0,,,,,2.0,,,1.0,,6,,,7.31,6.52
PL-2025-26-14025044,Jornada 34,2026-04-22,Bournemouth,1,Leeds,2,2,,,17,7,5,5,1,,,,,,,,,,4.0,12,1.0,11,71,,45,60,79.9,378,473,,,26,,,,10,,,,34.4,11,32,,13,,,10,6,4,,24,2,,0,2.0,,,,,1.0,,0.0,3.0,,6,,,,,10,3,5,2,2,,,,,,,,,,1.0,1,1.0,8,53,,27,40,74.9,236,315,,,23,,,,6,,,,23.1,3,13,,6,,,22,14,8,,62,2,,0,5.0,,,,,1.0,,2.0,0.0,,10,,,6.84,6.87
PL-2025-26-14024003,Jornada 34,2026-04-22,Burnley,1,Man City,0,1,,,9,1,4,4,0,,,,,,,,,,1.0,3,4.0,6,28,,21,35,78.9,281,356,,,18,,,,12,,,,22.2,2,9,,12,,,24,13,11,,29,1,,0,8.0,,,,,,,1.0,,,10,,,,,28,9,9,10,2,,,,,,,,,,4.0,11,1.0,11,59,,73,65,90.0,620,689,,,9,,,,10,,,,8.3,1,12,,13,,,11,10,1,,17,0,,1,1.0,,,,,,,0.0,,,12,,,7.08,7.14
PL-2025-26-14023932,Jornada 34,2026-04-24,Sunderland,1,Nottm Forest,0,5,,,14,4,3,7,0,,,,,,,,,,1.0,3,1.0,9,72,,34,61,82.1,358,436,,,20,,,,15,,,,18.2,4,22,,8,,,9,8,1,,20,5,,0,2.0,,,,,1.0,,,2.0,,13,,,,,10,6,2,2,0,,,,,,,,,,3.0,6,1.0,3,38,,17,39,72.9,199,273,,,21,,,,13,,,,25.0,4,16,,7,,,15,9,6,,53,0,,1,4.0,,,,,1.0,,,5.0,,15,,,6.08,7.32
PL-2025-26-14024004,Jornada 34,2026-04-25,Fulham,1,Aston Villa,1,0,,,13,6,2,5,0,,,,,,,,,,2.0,2,7.0,7,53,,19,39,81.9,276,337,,,16,,,,12,,,,26.7,4,15,,16,,,18,12,6,,25,0,,1,1.0,,,,,1.0,,2.0,2.0,,14,,,,,10,1,8,1,0,,,,,,,,,,1.0,5,0.0,6,58,,16,61,86.2,456,529,,,24,,,,14,,,,5.6,1,18,,6,,,13,10,3,,9,1,,0,5.0,,,,,0.0,,0.0,2.0,,12,,,7.11,6.72
PL-2025-26-14024005,Jornada 34,2026-04-25,Liverpool,1,Crystal Palace,3,1,,,9,3,2,4,0,,,,,,,,,,3.0,5,1.0,4,52,,32,53,81.3,378,465,,,27,,,,10,,,,33.3,4,12,,4,,,9,6,3,,36,1,,0,5.0,,,,,,,0.0,1.0,,10,,,,,14,7,6,1,2,,,,,,,,,,5.0,8,4.0,6,52,,25,47,81.5,326,400,,,24,,,,10,,,,33.3,6,18,,9,,,13,10,3,,29,3,,0,0.0,,,,,,,2.0,3.0,,10,,,7.19,6.58
PL-2025-26-14023934,Jornada 34,2026-04-25,West Ham,1,Everton,2,1,,,10,3,4,3,0,,,,,,,,,,3.0,3,1.0,12,56,,23,44,80.5,301,374,,,18,,,,11,,,,33.3,4,12,,10,,,22,14,8,,27,1,,0,1.0,,,,,1.0,,1.0,3.0,,9,,,,,11,3,3,5,1,,,,,,,,,,1.0,4,2.0,10,58,,28,56,83.2,397,477,,,24,,,,9,,,,5.3,1,19,,6,,,17,10,7,,21,2,,0,1.0,,,,,2.0,,0.0,4.0,,11,,,7.17,6.77
PL-2025-26-14024022,Jornada 34,2026-04-25,Wolves,1,Tottenham,0,1,,,11,2,5,4,0,,,,,,,,,,1.0,5,1.0,10,42,,14,41,75.7,234,309,,,18,,,,14,,,,42.9,9,21,,6,,,32,22,10,,22,1,,0,1.0,,,,,1.0,,1.0,3.0,,8,,,,,11,2,7,2,0,,,,,,,,,,2.0,5,2.0,12,73,,24,59,85.7,401,468,,,36,,,,8,,,,6.2,1,16,,15,,,29,19,10,,23,0,,1,2.0,,,,,1.0,,0.0,4.0,,14,,,6.78,7.04
PL-2025-26-14025045,Jornada 34,2026-04-25,Arsenal,1,Newcastle,1,0,,,11,4,2,5,0,,,,,,,,,,0.0,7,2.0,5,54,,27,45,80.8,323,400,,,13,,,,10,,,,15.4,2,13,,10,,,15,9,6,,24,0,,1,3.0,,,,,2.0,,,2.0,,13,,,,,13,3,5,5,0,,,,,,,,,,2.0,2,1.0,3,63,,20,55,85.4,415,486,,,18,,,,13,,,,22.2,4,18,,12,,,14,7,7,,21,1,,0,3.0,,,,,1.0,,,2.0,,10,,,7.05,6.85
PL-2025-26-14023926,Jornada 34,2026-04-27,Man United,1,Brentford,2,1,,,11,6,5,0,0,,,,,,,,,,4.0,7,1.0,7,42,,21,45,82.1,340,414,,,29,,,,9,,,,20.0,3,15,,8,,,29,15,14,,45,1,,0,5.0,,,,,2.0,,1.0,2.0,,6,,,,,12,4,4,4,1,,,,,,,,,,2.0,8,2.0,8,56,,42,55,87.1,433,497,,,24,,,,6,,,,24.2,8,33,,15,,,9,5,4,,21,2,,0,3.0,,,,,0.0,,0.0,4.0,,9,,,7.54,6.53
PL-2025-26-14023940,Jornada 35,2026-05-01,Leeds,1,Burnley,3,1,,,18,8,5,5,0,,,,,,,,,,2.0,5,0.0,2,66,,26,48,79.4,359,452,,,25,,,,12,,,,30.0,6,20,,12,,,10,7,3,,13,1,,0,2.0,,,,,,,,4.0,,12,,,,,9,3,2,4,0,,,,,,,,,,0.0,0,1.0,7,44,,17,52,82.9,421,508,,,20,,,,12,,,,62.5,5,8,,8,,,13,6,7,,33,3,,0,5.0,,,,,,,,3.0,,12,,,6.94,6.45
PL-2025-26-14023945,Jornada 35,2026-05-02,Brentford,1,West Ham,3,0,,,14,6,5,3,1,,,,,,,,,,4.0,2,0.0,7,46,,23,48,79.0,263,333,,,22,,,,11,,,,38.5,5,13,,5,,,19,12,7,,20,0,,1,4.0,,,,,0.0,,1.0,1.0,,8,,,,,13,4,9,0,4,,,,,,,,,,1.0,6,1.0,5,60,,23,52,77.3,269,348,,,26,,,,8,,,,33.3,7,21,,8,,,25,15,10,,19,3,,0,4.0,,,,,1.0,,1.0,3.0,,12,,,7.25,6.36
PL-2025-26-14023949,Jornada 35,2026-05-02,Newcastle,1,Brighton,3,1,,,13,6,6,1,0,,,,,,,,,,5.0,2,1.0,9,24,,24,32,69.2,164,237,,,18,,,,12,,,,38.5,5,13,,6,,,11,9,2,,44,1,,0,3.0,,,,,1.0,,1.0,3.0,,10,,,,,13,4,6,3,2,,,,,,,,,,4.0,10,1.0,6,70,,28,68,84.2,426,506,,,23,,,,10,,,,15.8,6,38,,3,,,11,9,2,,18,3,,0,4.0,,,,,2.0,,1.0,3.0,,12,,,7.17,6.35
PL-2025-26-14023951,Jornada 35,2026-05-02,Wolves,1,Sunderland,1,1,,,20,7,8,5,0,,,,,,,,,,3.0,6,1.0,6,41,,42,58,86.1,377,438,,,23,,,,11,,,,41.4,12,29,,6,,,12,5,7,,28,1,,0,1.0,,,,,1.0,,,0.0,0.0,11,,,,,10,2,3,5,0,,,,,,,,,,1.0,3,0.0,5,60,,18,42,76.1,249,327,,,30,,,,11,,,,18.8,3,16,,9,,,17,10,7,,23,1,,0,6.0,,,,,1.0,,,4.0,1.0,11,,,7.17,6.85
PL-2025-26-14023931,Jornada 35,2026-05-02,Arsenal,1,Fulham,3,0,,,18,9,6,3,1,,,,,,,,,,6.0,3,7.0,12,52,,36,54,88.6,453,511,,,23,,,,12,,,,33.3,3,9,,11,,,6,2,4,,15,0,,1,1.0,,,,,0.0,,0.0,0.0,,7,,,,,10,1,3,6,0,,,,,,,,,,1.0,4,0.0,3,43,,12,46,82.9,359,433,,,13,,,,7,,,,8.3,1,12,,5,,,22,16,6,,20,3,,0,6.0,,,,,1.0,,1.0,1.0,,12,,,7.58,6.42
