Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Formacion_E1,Formacion_E2,Formacion_Def_E1,Formacion_Def_E2,GK_Rating_E1,GK_Rating_E2,GK_Saves_E1,GK_Saves_E2,GK_GoalsPrevented_E1,GK_GoalsPrevented_E2,Def_Avg_Rating_E1,Def_Avg_Rating_E2,Def_Avg_Tackles_E1,Def_Avg_Tackles_E2,Def_Avg_Clearances_E1,Def_Avg_Clearances_E2,Mid_Avg_Rating_E1,Mid_Avg_Rating_E2,Mid_Avg_KeyPasses_E1,Mid_Avg_KeyPasses_E2,Mid_Avg_Recovery_E1,Mid_Avg_Recovery_E2,Fwd_Avg_Rating_E1,Fwd_Avg_Rating_E2,Fwd_Avg_Shots_E1,Fwd_Avg_Shots_E2,Fwd_Avg_Goals_E1,Fwd_Avg_Goals_E2,Top1_Rating_E1,Top1_Rating_E2,Top2_Rating_E1,Top2_Rating_E2,Top3_Rating_E1,Top3_Rating_E2,Rating_Std_E1,Rating_Std_E2
PL-2024-25-12436515,Jornada 19,2024-12-29,Fulham,1,Bournemouth,2,2,2.0,0.0,11,6,3,2,0,,,0.0,3.0,,,,,,1.0,1,,10,52,,21,52,79.8,387,485,,,24,,,,16,,,,40.0,6,15,,11,,,26,14,12,,31,2,0.0,0,6.0,,,,,0.0,,1.0,1.0,,7,,,2.0,0.0,16,9,6,1,0,,,2.0,2.0,,,,,,3.0,7,,8,70,,31,48,79.3,348,439,,,20,,,,7,,,,24.0,6,25,,9,,,12,8,4,,22,2,0.0,0,4.0,,,,,1.0,,0.0,3.0,,16,,,7.2,6.95,4-5-1,4-2-3-1,4.0,4.0,8.1,7.2,6.0,4.0,0.442,0.424,6.9,6.8,2.8,0.5,4.0,4.0,7.25,6.96,1.25,1.6,3.0,4.2,7.6,7.3,3.0,3.0,1.0,1.0,8.1,7.3,7.7,7.3,7.6,7.3,0.471,0.334
PL-2024-25-12436521,Jornada 19,2024-12-29,Tottenham,1,Wolves,2,2,2.0,0.0,13,3,7,3,0,,,0.0,3.0,,,,,,5.0,5,3.0,6,47,,31,48,77.1,320,415,,,14,,,,9,,,,29.4,5,17,,5,,,18,13,5,,19,2,0.0,0,1.0,,,0.0,,1.0,,,1.0,,9,,,1.0,1.0,11,3,4,4,0,,,0.0,6.0,,,,,,1.0,5,3.0,5,56,,20,52,80.1,366,457,,,25,,,,9,,,,26.7,4,15,,3,,,20,12,8,,15,2,0.0,0,1.0,,,1.0,,1.0,,,2.0,,10,,,6.84,6.87,4-2-3-1,3-4-2-1,4.0,3.0,6.4,6.8,1.0,1.0,-0.142,-0.68,6.833,7.0,2.0,1.4,2.333,2.2,6.8,6.6,1.0,0.333,2.75,4.0,7.033,7.0,2.0,2.0,0.333,0.5,7.9,8.6,7.3,7.2,7.2,7.1,0.47,0.618
PL-2024-25-12436513,Jornada 19,2024-12-29,West Ham,1,Liverpool,0,5,0.0,0.0,7,0,4,3,2,,,0.0,2.0,,,,,,1.0,2,5.0,7,46,,17,46,85.6,399,466,,,26,,,,10,,,,22.2,2,9,,11,,,17,13,4,,23,5,0.0,0,8.0,,,,,,,2.0,,,7,,,4.0,1.0,22,13,7,2,0,,,2.0,2.0,,,,,,9.0,6,0.0,10,76,,44,54,88.0,475,540,,,21,,,,7,,,,27.3,6,22,,4,,,23,15,8,,14,0,0.0,1,1.0,,,,,,,2.0,,,10,,,6.41,7.64,4-2-3-1,4-2-3-1,4.0,4.0,7.8,7.0,8.0,1.0,-0.913,,6.22,7.625,1.6,2.0,3.4,2.0,6.32,7.75,0.6,2.667,3.4,3.5,,,,,,,7.8,8.8,6.8,8.7,6.5,8.2,0.526,0.66
PL-2024-25-12436530,Jornada 19,2024-12-30,Aston Villa,1,Brighton,2,2,2.0,0.0,20,4,7,9,0,,,0.0,8.0,,,,,,3.0,12,2.0,20,47,,48,60,84.8,412,486,,,25,,,,13,,,,15.8,3,19,,4,,,22,12,10,,20,2,0.0,0,3.0,,,,,0.0,,0.0,2.0,,9,,,2.0,0.0,13,4,4,5,0,,,2.0,4.0,,,,,,2.0,3,0.0,9,38,,26,40,79.9,263,329,,,24,,,,9,,,,25.0,3,12,,14,,,19,11,8,,28,2,0.0,0,3.0,,,,,1.0,,3.0,3.0,,14,,,7.17,6.85,4-2-3-1,4-2-3-1,4.0,4.0,6.8,7.0,3.0,3.0,-0.507,-0.843,6.725,6.825,2.5,1.0,2.5,3.75,7.34,6.66,1.4,0.6,6.2,3.8,8.5,7.8,6.0,3.0,1.0,0.0,8.5,7.8,8.1,7.3,7.8,7.2,0.63,0.468
PL-2024-25-12436510,Jornada 19,2024-12-30,Ipswich,1,Chelsea,2,0,2.0,0.0,9,6,1,2,0,,,0.0,1.0,,,,,,2.0,4,0.0,3,36,,15,24,63.4,144,227,,,19,,,,4,,,,28.6,2,7,,6,,,17,7,10,,26,0,0.0,1,4.0,,,,,4.0,,,4.0,,9,,,0.0,0.0,20,5,7,8,2,,,2.0,4.0,,,,,,4.0,7,2.0,4,80,,36,76,89.8,655,729,,,16,,,,9,,,,10.5,2,19,,5,,,11,5,6,,14,2,0.0,0,4.0,,,,,0.0,,,4.0,,5,,,7.23,6.92,5-4-1,4-2-3-1,5.0,4.0,7.8,6.8,4.0,4.0,1.478,0.417,7.075,6.625,1.75,0.5,3.0,2.0,7.125,7.375,0.5,2.5,3.25,4.0,7.45,6.65,3.5,2.5,0.5,0.0,8.4,7.8,7.8,7.7,7.6,7.6,0.536,0.531
PL-2024-25-12436522,Jornada 19,2024-12-30,Man United,1,Newcastle,0,2,0.0,0.0,10,1,5,4,1,,,0.0,3.0,,,,,,2.0,2,1.0,4,70,,17,53,86.5,508,587,,,27,,,,8,,,,18.2,2,11,,8,,,26,16,10,,10,2,0.0,0,2.0,,,,,0.0,,1.0,1.0,,13,,,2.0,0.0,12,4,4,4,1,,,1.0,4.0,,,,,,4.0,3,4.0,6,43,,19,47,85.7,444,518,,,26,,,,13,,,,33.3,4,12,,8,,,19,16,3,,16,0,0.0,1,0.0,,,,,1.0,,0.0,1.0,,8,,,6.75,7.19,3-4-2-1,4-3-3,3.0,4.0,6.4,6.8,2.0,0.0,-0.321,,6.82,7.375,1.8,2.0,0.8,3.25,7.05,7.067,0.5,0.667,8.5,5.0,6.567,7.2,1.0,1.333,0.0,0.333,7.1,7.7,7.0,7.6,7.0,7.6,0.257,0.385
PL-2024-25-12436410,Jornada 19,2025-01-01,Brentford,1,Arsenal,1,3,1.0,0.0,5,2,2,1,0,,,0.0,1.0,,,,,,0.0,4,0.0,4,56,,10,51,82.3,399,485,,,37,,,,8,,,,13.3,2,15,,6,,,10,7,3,,27,3,0.0,0,1.0,,,,,1.0,,1.0,1.0,,6,,,3.0,0.0,14,5,4,5,0,,,1.0,2.0,,,,,,2.0,3,6.0,8,55,,47,49,83.4,388,465,,,13,,,,6,,,,30.0,6,20,,6,,,16,9,7,,22,1,0.0,0,1.0,,,,,2.0,,0.0,2.0,,8,,,6.65,7.29,4-3-1-2,4-3-3,4.0,4.0,6.2,6.5,1.0,1.0,0.16,-0.448,6.75,6.975,0.75,1.25,4.0,3.25,6.575,7.425,0.25,0.75,4.25,4.5,6.85,8.05,2.0,3.5,0.5,1.0,7.3,8.1,7.3,8.0,6.9,8.0,0.373,0.511
PL-2024-25-12436519,Jornada 20,2025-01-04,Tottenham,1,Newcastle,1,2,1.0,0.0,13,4,6,3,1,,,2.0,2.0,,,,,,1.0,9,2.0,5,52,,25,57,80.9,377,466,,,17,,,,15,,,,16.0,4,25,,9,,,25,20,5,,17,2,0.0,0,2.0,,,,,4.0,,0.0,1.0,,11,,,2.0,0.0,14,4,3,7,0,,,0.0,3.0,,,,,,4.0,10,1.0,7,39,,28,43,79.1,284,359,,,18,,,,11,,,,20.0,3,15,,9,,,17,10,7,,30,1,0.0,0,3.0,,,,,1.0,,1.0,4.0,,15,,,6.89,7.1,4-2-3-1,4-3-3,4.0,4.0,7.3,7.3,2.0,3.0,0.203,0.232,7.0,7.0,2.667,1.5,2.0,5.0,6.625,7.0,1.25,1.0,3.5,4.667,7.0,7.267,2.0,2.333,0.333,0.667,7.9,7.6,7.6,7.4,7.3,7.3,0.54,0.305
PL-2024-25-12436523,Jornada 20,2025-01-04,Aston Villa,1,Leicester,2,1,1.0,1.0,13,5,3,5,1,,,2.0,2.0,,,,,,3.0,6,1.0,6,48,,25,61,89.4,551,616,,,21,,,,11,,,,16.7,3,18,,10,,,19,11,8,,15,1,0.0,0,1.0,,,,,4.0,,,0.0,,10,,,1.0,0.0,4,2,2,0,0,,,0.0,1.0,,,,,,3.0,2,1.0,5,40,,9,39,84.4,335,397,,,12,,,,10,,,,18.2,2,11,,11,,,22,12,10,,16,2,0.0,0,3.0,,,,,1.0,,,1.0,,11,,,6.97,6.58,4-2-3-1,4-2-3-1,4.0,4.0,6.9,6.6,1.0,3.0,-0.197,-0.372,7.075,6.55,3.0,1.25,2.0,3.0,7.14,6.6,0.4,0.25,3.6,4.0,5.8,6.6,2.0,0.5,0.0,0.0,8.1,6.9,7.4,6.9,7.1,6.8,0.531,0.301
PL-2024-25-12436518,Jornada 20,2025-01-04,Bournemouth,1,Everton,1,0,1.0,0.0,19,8,7,4,0,,,2.0,5.0,,,,,,5.0,9,1.0,7,64,,35,58,77.3,338,437,,,26,,,,14,,,,21.2,7,33,,10,,,15,12,3,,34,0,0.0,1,0.0,,,,,1.0,,0.0,2.0,,15,,,0.0,0.0,9,0,9,0,0,,,0.0,4.0,,,,,,1.0,3,0.0,13,64,,16,42,67.2,217,323,,,29,,,,15,,,,7.7,1,13,,13,,,16,10,6,,31,1,0.0,0,7.0,,,,,0.0,,2.0,2.0,,14,,,7.15,7.05,4-2-3-1,4-2-3-1,4.0,4.0,7.0,8.2,0.0,7.0,,2.016,7.425,6.925,1.75,0.75,4.25,5.5,7.0,6.96,1.4,1.0,5.6,4.2,7.0,6.8,3.0,1.0,0.0,0.0,8.0,8.2,7.7,7.2,7.5,7.2,0.45,0.401
PL-2024-25-12436419,Jornada 20,2025-01-04,Crystal Palace,1,Chelsea,1,1,1.0,0.0,13,6,2,5,0,,,1.0,2.0,,,,,,2.0,6,2.0,4,48,,20,38,75.4,260,345,,,33,,,,12,,,,26.3,5,19,,7,,,26,16,10,,20,1,0.0,0,0.0,,,,,1.0,,2.0,0.0,,9,,,1.0,0.0,15,1,10,4,0,,,0.0,3.0,,,,,,2.0,6,0.0,6,62,,32,62,86.0,487,566,,,39,,,,9,,,,21.4,3,14,,8,,,12,5,7,,13,1,0.0,0,5.0,,,,,1.0,,1.0,2.0,,12,,,7.08,7.15,3-4-2-1,4-2-3-1,3.0,4.0,6.7,8.0,0.0,5.0,-0.325,0.016,6.933,6.925,2.333,1.0,3.333,2.25,7.24,7.2,1.6,2.2,6.2,5.4,7.1,6.9,1.5,4.0,0.5,0.0,7.8,8.0,7.3,7.6,7.3,7.4,0.295,0.408
PL-2024-25-12436508,Jornada 20,2025-01-04,Man City,1,West Ham,4,1,3.0,0.0,10,7,0,3,0,,,2.0,1.0,,,,,,3.0,7,1.0,6,42,,28,56,89.2,496,556,,,20,,,,13,,,,8.3,1,12,,6,,,12,8,4,,17,1,0.0,0,3.0,,,,,0.0,,,2.0,,8,,,1.0,0.0,17,4,10,3,0,,,0.0,3.0,,,,,,3.0,1,2.0,6,37,,23,44,85.9,372,433,,,28,,,,8,,,,58.3,7,12,,7,,,13,9,4,,17,4,0.0,0,4.0,,,,,1.0,,,1.0,,13,,,7.37,6.66,4-1-4-1,4-2-3-1,4.0,4.0,6.9,6.2,3.0,4.0,0.221,-1.474,6.9,6.45,0.25,1.25,2.5,2.75,7.62,6.78,1.6,1.8,3.8,5.8,8.5,7.4,2.0,2.0,2.0,1.0,8.8,7.9,8.5,7.4,7.9,7.2,0.681,0.599
PL-2024-25-12436520,Jornada 20,2025-01-04,Southampton,1,Brentford,0,5,0.0,0.0,8,1,5,2,0,,,0.0,5.0,,,,,,0.0,2,1.0,12,46,,19,51,85.6,398,465,,,19,,,,4,,,,7.7,1,13,,4,,,15,8,7,,22,5,0.0,0,5.0,,,,,2.0,,,2.0,,10,,,5.0,0.0,20,11,7,2,1,,,1.0,2.0,,,,,,11.0,2,2.0,5,55,,37,49,85.8,393,458,,,14,,,,9,,,,18.2,2,11,,5,,,20,11,9,,17,0,0.0,1,1.0,,,,,3.0,,,0.0,,4,,,6.59,7.6,3-4-3,4-3-3,3.0,4.0,7.2,7.2,5.0,1.0,-0.516,0.647,6.3,7.575,1.0,2.0,3.5,2.5,6.625,7.3,1.25,2.0,4.25,4.0,6.8,8.45,1.0,6.0,0.0,1.5,7.2,10.0,6.9,7.9,6.9,7.8,0.355,0.816
PL-2024-25-12436528,Jornada 20,2025-01-04,Brighton,1,Arsenal,1,1,1.0,0.0,11,4,4,3,0,,,1.0,4.0,,,,,,3.0,2,0.0,12,42,,17,45,86.2,368,427,,,18,,,,13,,,,20.0,2,10,,8,,,11,10,1,,22,1,0.0,0,2.0,,,,,1.0,,,2.0,,17,,,1.0,0.0,9,3,4,2,1,,,1.0,2.0,,,,,,5.0,5,3.0,7,60,,23,55,87.9,456,519,,,22,,,,17,,,,20.0,3,15,,5,,,14,7,7,,8,1,0.0,0,3.0,,,,,0.0,,,3.0,,14,,,6.86,7.01,4-2-3-1,4-3-3,4.0,4.0,6.9,7.1,2.0,3.0,-0.639,0.866,7.067,6.9,0.333,1.333,3.667,1.333,6.6,7.14,0.5,1.4,3.5,4.0,7.8,6.8,1.0,2.5,1.0,0.0,7.8,8.0,7.2,7.2,7.1,7.2,0.435,0.385
PL-2024-25-12436525,Jornada 20,2025-01-05,Fulham,1,Ipswich,2,2,2.0,0.0,15,4,4,7,0,,,0.0,5.0,,,,,,4.0,9,0.0,12,65,,32,73,88.4,602,681,,,18,,,,12,,,,11.4,4,35,,2,,,17,9,8,,13,2,0.0,0,1.0,,,,,0.0,,,1.0,,10,,,2.0,0.0,7,3,3,1,2,,,1.0,1.0,,,,,,3.0,2,1.0,6,39,,14,27,75.4,196,260,,,17,,,,9,,,,28.6,2,7,,15,,,11,6,5,,47,2,0.0,0,2.0,,,,,2.0,,,5.0,,14,,,7.07,6.83,3-4-3,5-4-1,3.0,5.0,6.5,7.0,1.0,2.0,-0.618,0.195,6.64,6.68,2.0,0.8,1.4,8.0,7.4,6.7,1.75,0.0,2.75,3.667,8.5,7.3,6.0,1.0,2.0,0.5,8.5,7.4,7.9,7.2,7.5,7.2,0.631,0.352
PL-2024-25-12436514,Jornada 20,2025-01-05,Liverpool,1,Man United,2,2,2.0,0.0,19,6,8,5,0,,,0.0,4.0,,,,,,4.0,6,0.0,13,58,,33,53,83.1,364,438,,,16,,,,12,,,,17.6,3,17,,14,,,6,2,4,,29,2,0.0,0,2.0,,,,,1.0,,4.0,2.0,,10,,,2.0,0.0,13,4,1,8,0,,,0.0,1.0,,,,,,3.0,9,4.0,10,37,,31,47,74.9,287,383,,,28,,,,10,,,,27.3,6,22,,13,,,20,8,12,,26,2,0.0,0,4.0,,,,,1.0,,2.0,4.0,,13,,,7.01,7.05,4-2-3-1,3-4-2-1,4.0,3.0,6.8,7.1,2.0,4.0,-1.617,-0.062,6.95,6.98,0.5,1.8,3.75,3.6,7.083,7.167,1.167,1.333,2.833,5.667,,7.0,,1.5,,0.5,7.7,8.4,7.6,8.1,7.4,7.6,0.39,0.676
PL-2024-25-12436437,Jornada 20,2025-01-06,Wolves,1,Nottm Forest,0,3,0.0,0.0,13,6,2,5,0,,,0.0,2.0,,,,,,2.0,5,1.0,4,73,,35,61,84.9,466,549,,,22,,,,8,,,,26.7,8,30,,10,,,13,6,7,,24,3,0.0,0,0.0,,,,,,,1.0,1.0,,10,,,3.0,0.0,11,3,6,2,0,,,0.0,3.0,,,,,,4.0,3,4.0,4,51,,23,39,79.2,286,361,,,21,,,,10,,,,20.0,2,10,,10,,,18,12,6,,35,0,0.0,1,5.0,,,,,,,3.0,2.0,,8,,,6.69,7.38,3-4-2-1,4-2-3-1,3.0,4.0,6.1,8.4,0.0,5.0,-0.288,0.978,6.825,7.4,1.0,1.75,3.0,5.5,6.75,7.1,0.75,0.75,2.75,4.75,6.6,7.4,2.5,1.0,0.0,0.5,7.1,8.4,7.1,8.1,7.0,7.6,0.3,0.473
PL-2024-25-12436436,Jornada 21,2025-01-14,Brentford,1,Man City,2,2,2.0,0.0,18,6,9,3,0,,,1.0,1.0,,,,,,4.0,4,4.0,4,53,,41,45,80.7,335,415,,,26,,,,4,,,,25.0,5,20,,9,,,10,6,4,,20,2,0.0,0,6.0,,,,,0.0,,,,,4,,,2.0,0.0,21,8,11,2,1,,,2.0,4.0,,,,,,5.0,5,0.0,6,37,,45,55,86.5,449,519,,,27,,,,4,,,,35.0,7,20,,9,,,12,6,6,,30,2,0.0,0,3.0,,,,,1.0,,,,,4,,,7.15,7.45,4-3-3,4-2-3-1,4.0,4.0,7.6,7.1,6.0,3.0,0.249,-0.496,6.825,7.275,1.25,1.25,3.0,5.5,7.25,7.88,1.5,2.8,3.75,3.6,7.4,6.4,4.0,4.0,0.5,0.0,7.6,9.5,7.6,8.5,7.6,7.5,0.368,0.815
PL-2024-25-12436531,Jornada 21,2025-01-14,Chelsea,1,Bournemouth,2,2,1.0,1.0,26,10,7,9,1,,,4.0,4.0,,,,,,5.0,9,2.0,14,49,,33,57,83.3,355,426,,,33,,,,16,,,,31.2,5,16,,5,,,11,7,4,,8,2,0.0,0,1.0,,,,,3.0,,0.0,2.0,,15,,,2.0,0.0,7,3,3,1,1,,,0.0,1.0,,,,,,1.0,3,1.0,5,47,,21,43,77.5,248,320,,,17,,,,14,,,,16.7,2,12,,10,,,16,9,7,,27,2,0.0,0,8.0,,,,,0.0,,1.0,3.0,,16,,,6.86,6.92,4-2-3-1,4-2-3-1,4.0,4.0,6.5,8.3,1.0,8.0,-0.87,1.146,6.6,6.725,1.0,1.75,1.333,3.75,7.05,6.817,2.5,0.667,4.167,2.833,6.9,,7.0,,0.0,,8.0,8.3,7.8,7.5,6.9,7.4,0.523,0.598
PL-2024-25-12436509,Jornada 21,2025-01-14,West Ham,1,Fulham,3,2,2.0,1.0,4,3,1,0,0,,,0.0,0.0,,,,,,2.0,0,5.0,10,49,,6,44,82.5,349,423,,,32,,,,18,,,,,0,5,,7,,,13,9,4,,27,2,0.0,0,2.0,,,,,,,1.0,3.0,,9,,,0.0,2.0,21,5,11,5,2,,,0.0,7.0,,,,,,3.0,3,0.0,4,71,,27,56,85.2,445,522,,,31,,,,9,,,,25.0,6,24,,10,,,13,7,6,,10,3,0.0,0,0.0,,,,,,,0.0,3.0,,18,,,6.86,6.76,4-2-3-1,4-2-3-1,4.0,4.0,6.5,5.3,2.0,0.0,-1.135,-0.875,6.75,6.825,0.75,1.0,4.25,2.5,7.0,7.02,0.0,1.6,4.0,3.8,,6.7,,4.0,,0.0,7.4,9.0,7.4,8.1,7.1,7.5,0.323,0.997
PL-2024-25-12436526,Jornada 21,2025-01-14,Nottm Forest,1,Liverpool,1,1,1.0,0.0,6,3,1,2,0,,,0.0,3.0,,,,,,1.0,0,2.0,6,42,,17,29,67.7,159,235,,,23,,,,10,,,,,0,9,,9,,,20,15,5,,58,1,0.0,0,5.0,,,,,1.0,,,2.0,,7,,,1.0,0.0,23,7,10,6,0,,,2.0,7.0,,,,,,4.0,9,1.0,4,77,,52,71,85.2,482,566,,,25,,,,7,,,,20.7,6,29,,2,,,10,4,6,,29,1,0.0,0,2.0,,,,,0.0,,,1.0,,10,,,7.18,7.06,4-2-3-1,4-2-3-1,4.0,4.0,7.8,6.6,5.0,2.0,0.948,-0.074,7.225,6.95,2.5,0.75,10.25,3.75,6.825,7.217,0.25,2.5,5.25,4.167,7.5,,1.0,,0.5,,7.9,7.6,7.8,7.6,7.7,7.3,0.449,0.362
PL-2024-25-12436434,Jornada 21,2025-01-15,Everton,1,Aston Villa,0,1,0.0,0.0,10,3,6,1,0,,,0.0,3.0,,,,,,3.0,8,5.0,1,69,,15,50,80.6,336,417,,,30,,,,10,,,,20.0,4,20,,10,,,19,9,10,,23,1,0.0,0,2.0,,,,,1.0,,,2.0,,17,,,1.0,0.0,11,3,4,4,0,,,1.0,4.0,,,,,,4.0,5,1.0,6,48,,20,50,82.6,360,436,,,15,,,,17,,,,,0,10,,9,,,22,16,6,,34,0,0.0,1,2.0,,,,,2.0,,,1.0,,10,,,6.75,7.27,4-2-3-1,4-2-3-1,4.0,4.0,7.2,7.6,2.0,2.0,-0.199,0.915,7.025,7.2,1.75,1.0,3.75,5.75,6.6,7.32,0.0,1.0,4.5,4.6,6.25,7.0,1.5,2.0,0.0,1.0,7.4,7.8,7.2,7.6,7.2,7.6,0.462,0.26
PL-2024-25-12436527,Jornada 21,2025-01-15,Leicester,1,Crystal Palace,0,2,0.0,0.0,21,4,11,6,1,,,2.0,5.0,,,,,,3.0,4,1.0,10,62,,29,57,85.9,523,609,,,24,,,,6,,,,27.3,6,22,,9,,,18,11,7,,16,2,0.0,0,2.0,,,,,1.0,,,,,7,,,2.0,0.0,9,4,3,2,0,,,0.0,1.0,,,,,,4.0,3,3.0,12,50,,20,43,78.5,358,456,,,28,,,,7,,,,25.0,3,12,,9,,,17,12,5,,25,0,0.0,1,4.0,,,,,1.0,,,,,6,,,6.85,7.28,4-2-3-1,3-4-2-1,4.0,3.0,6.7,7.7,2.0,4.0,0.456,0.518,6.725,7.533,1.25,1.333,2.5,4.667,7.06,6.94,1.2,0.8,5.4,4.6,6.5,7.55,6.0,1.5,0.0,0.5,7.2,8.0,7.2,8.0,7.1,7.7,0.25,0.459
PL-2024-25-12436529,Jornada 21,2025-01-15,Newcastle,1,Wolves,3,0,2.0,1.0,17,5,5,7,1,,,1.0,4.0,,,,,,3.0,4,3.0,16,55,,34,61,86.8,507,584,,,20,,,,13,,,,29.4,5,17,,12,,,14,11,3,,16,0,0.0,1,7.0,,,,,0.0,,,0.0,,10,,,0.0,0.0,13,7,4,2,2,,,2.0,3.0,,,,,,5.0,2,1.0,9,50,,24,39,77.4,294,380,,,27,,,,10,,,,50.0,5,10,,10,,,25,8,17,,11,3,0.0,0,2.0,,,,,1.0,,,2.0,,13,,,7.69,6.57,4-3-3,3-4-2-1,4.0,3.0,8.5,6.2,7.0,2.0,1.602,-1.212,7.35,6.7,1.25,3.25,3.0,2.25,7.367,6.675,2.667,1.25,7.333,5.5,8.2,6.3,3.0,1.0,1.0,0.0,9.1,7.2,8.5,7.1,8.2,7.0,0.642,0.382
PL-2024-25-12436511,Jornada 21,2025-01-15,Arsenal,1,Tottenham,2,1,1.0,0.0,14,4,4,6,0,,,1.0,2.0,,,,,,4.0,10,3.0,9,63,,48,53,83.8,357,426,,,20,,,,9,,,,24.0,6,25,,9,,,21,13,8,,14,1,0.0,0,1.0,,,,,2.0,,0.0,3.0,,16,,,1.0,0.0,10,2,4,4,1,,,0.0,2.0,,,,,,1.0,4,1.0,6,37,,21,47,83.7,314,375,,,14,,,,16,,,,23.5,4,17,,4,,,21,13,8,,31,2,0.0,0,3.0,,,,,2.0,,4.0,1.0,,9,,,7.09,6.63,4-3-3,4-3-3,4.0,4.0,6.8,7.2,1.0,3.0,-0.121,-1.705,7.125,6.8,2.25,1.667,2.0,4.0,7.433,6.32,2.0,1.0,3.0,3.6,6.8,6.85,2.667,2.5,0.333,0.5,8.0,7.2,7.4,7.2,7.4,7.1,0.485,0.503
